actual,predicted,residuals,abs_error,datetime
-0.0664340668783778,0.0012526995932854446,-0.06768676647166325,0.06768676647166325,2021-09-07 10:00:00
0.0022565474209191,0.06570788167232963,-0.06345133425141053,0.06345133425141053,2021-09-07 11:00:00
0.2149274886357738,0.26201971356287806,-0.04709222492710427,0.04709222492710427,2021-09-07 12:00:00
0.5470571073383805,0.5771020674406193,-0.030044960102238782,0.030044960102238782,2021-09-07 13:00:00
0.5324341053860189,0.5653321498692903,-0.03289804448327138,0.03289804448327138,2021-09-07 14:00:00
0.5265099148514728,0.5602218459510606,-0.03371193109958781,0.03371193109958781,2021-09-07 15:00:00
0.507987445711815,0.5414017564257794,-0.03341431071396439,0.03341431071396439,2021-09-07 16:00:00
0.495764115874713,0.5283744773756023,-0.03261036150088931,0.03261036150088931,2021-09-07 17:00:00
0.4348724359500084,0.47562143582617245,-0.04074899987616404,0.04074899987616404,2021-09-07 18:00:00
0.4223491470984984,0.46700121097296504,-0.04465206387446663,0.04465206387446663,2021-09-07 19:00:00
0.4215242598088788,0.4647535104002874,-0.043229250591408586,0.043229250591408586,2021-09-07 20:00:00
0.4067512783493136,0.45115887200468513,-0.0444075936553715,0.0444075936553715,2021-09-07 21:00:00
0.4086260221893599,0.45282748698394054,-0.04420146479458065,0.04420146479458065,2021-09-07 22:00:00
0.4150751409991194,0.45714212131220494,-0.042066980313085534,0.042066980313085534,2021-09-07 23:00:00
0.4548947001617028,0.5274101451867295,-0.07251544502502666,0.07251544502502666,2021-09-08 00:00:00
0.4233990036489252,0.4904581154337209,-0.06705911178479573,0.06705911178479573,2021-09-08 01:00:00
0.1129414237372538,0.18332240802279273,-0.07038098428553893,0.07038098428553893,2021-09-08 02:00:00
0.0497250614508922,0.11566720442411205,-0.06594214297321985,0.06594214297321985,2021-09-08 03:00:00
-0.0223400917604884,0.04645943069528069,-0.06879952245576909,0.06879952245576909,2021-09-08 04:00:00
-0.0625345996910816,0.007101124565224881,-0.06963572425630649,0.06963572425630649,2021-09-08 05:00:00
-0.0390628068137017,0.017789635143498517,-0.05685244195720022,0.05685244195720022,2021-09-08 06:00:00
-0.0761827348466183,-0.01725623446478991,-0.058926500381828395,0.058926500381828395,2021-09-08 07:00:00
-0.0896808904949523,-0.03119692303985344,-0.05848396745509886,0.05848396745509886,2021-09-08 08:00:00
-0.088181095422915,-0.03052546014748536,-0.057655635275429634,0.057655635275429634,2021-09-08 09:00:00
-0.03696309371285,0.01651177582249158,-0.05347486953534158,0.05347486953534158,2021-09-08 10:00:00
0.040201362743457,0.08785092340864811,-0.04764956066519111,0.04764956066519111,2021-09-08 11:00:00
0.2095282263764402,0.24703307919479894,-0.03750485281835875,0.03750485281835875,2021-09-08 12:00:00
0.5388832241957784,0.559615053467069,-0.02073182927129058,0.02073182927129058,2021-09-08 13:00:00
0.5245601812578247,0.5483759798277619,-0.023815798569937208,0.023815798569937208,2021-09-08 14:00:00
0.522535457910574,0.5480870227607102,-0.02555156485013621,0.02555156485013621,2021-09-08 15:00:00
0.5017632961628609,0.5288568021641198,-0.027093506001258927,0.027093506001258927,2021-09-08 16:00:00
0.4658432041875736,0.4975030474091688,-0.03165984322159521,0.03165984322159521,2021-09-08 17:00:00
0.418524669664804,0.4617812482994433,-0.043256578634639276,0.043256578634639276,2021-09-08 18:00:00
0.4139502946950917,0.4590893882671426,-0.04513909357205087,0.04513909357205087,2021-09-08 19:00:00
0.3973025693954802,0.44443220296224634,-0.04712963356676614,0.04712963356676614,2021-09-08 20:00:00
0.387778870688045,0.43530085596141305,-0.04752198527336804,0.04752198527336804,2021-09-08 21:00:00
0.3970026103810722,0.44422479466322784,-0.04722218428215563,0.04722218428215563,2021-09-08 22:00:00
0.4466458272654988,0.4862978507933973,-0.03965202352789854,0.03965202352789854,2021-09-08 23:00:00
0.5156364005792038,0.5826020373502538,-0.06696563677105005,0.06696563677105005,2021-09-09 00:00:00
0.4994386138012038,0.5616633095697341,-0.06222469576853029,0.06222469576853029,2021-09-09 01:00:00
0.1711334725322915,0.24402295514789024,-0.07288948261559874,0.07288948261559874,2021-09-09 02:00:00
0.0881198152950409,0.16044573649888513,-0.07232592120384423,0.07232592120384423,2021-09-09 03:00:00
0.0126801231715765,0.08843495702546872,-0.07575483385389221,0.07575483385389221,2021-09-09 04:00:00
-0.0136412803426737,0.061463439735571876,-0.07510472007824558,0.07510472007824558,2021-09-09 05:00:00
-0.0473116797099057,0.022259227481633198,-0.0695709071915389,0.0695709071915389,2021-09-09 06:00:00
-0.1094781854458414,-0.034738753779542025,-0.07473943166629937,0.07473943166629937,2021-09-09 07:00:00
-0.0716083598769052,-0.0038030697633263943,-0.0678052901135788,0.0678052901135788,2021-09-09 08:00:00
-0.0608098353582388,0.004347650123872199,-0.065157485482111,0.065157485482111,2021-09-09 09:00:00
-0.0173157782691645,0.04468937039928644,-0.06200514866845094,0.06200514866845094,2021-09-09 10:00:00
0.056399149521457,0.11357892013784962,-0.05717977061639262,0.05717977061639262,2021-09-09 11:00:00
