actual,predicted,residuals,abs_error,datetime,zone
1.126202974405489,1.0825404,0.04366258152981772,0.04366258152981772,2024-01-04 08:00:00,Western India
1.1124798494963506,1.0766052,0.0358746487288335,0.0358746487288335,2024-01-04 09:00:00,Western India
1.0950822266607203,1.058138,0.03694421377467294,0.03694421377467294,2024-01-04 10:00:00,Western India
1.0926825545454617,1.0581801,0.034502460780202915,0.034502460780202915,2024-01-04 11:00:00,Western India
1.209741559917953,1.166713,0.043028560574081,0.043028560574081,2024-01-04 12:00:00,Western India
1.237487768750639,1.2045057,0.03298208675906178,0.03298208675906178,2024-01-04 13:00:00,Western India
1.226239305710361,1.1940626,0.032176715111301046,0.032176715111301046,2024-01-04 14:00:00,Western India
1.2123662012940182,1.176479,0.03588721932227745,0.03588721932227745,2024-01-04 15:00:00,Western India
1.200817779239333,1.164404,0.036413744624770095,0.036413744624770095,2024-01-04 16:00:00,Western India
1.1867946953157866,1.154472,0.03232270186943653,0.03232270186943653,2024-01-04 17:00:00,Western India
1.2181404123213606,1.2097276,0.00841276740101149,0.00841276740101149,2024-01-04 18:00:00,Western India
1.30512852649951,1.3884574,-0.08332889098858809,0.08332889098858809,2024-01-04 19:00:00,Western India
1.3010040900514086,1.3889853,-0.0879811861708204,0.0879811861708204,2024-01-04 20:00:00,Western India
1.300554151529797,1.3886031,-0.08804893971013228,0.08804893971013228,2024-01-04 21:00:00,Western India
1.2974045818785196,1.3717716,-0.07436699214186615,0.07436699214186615,2024-01-04 22:00:00,Western India
1.3045286084706955,1.3874139,-0.08288525089667509,0.08288525089667509,2024-01-04 23:00:00,Western India
1.319001630915853,1.3882898,-0.06928817831113676,0.06928817831113676,2024-01-05 00:00:00,Western India
1.327625452580066,1.4084467,-0.08082121699848632,0.08082121699848632,2024-01-05 01:00:00,Western India
1.3323498070569826,1.4049833,-0.07263347503225082,0.07263347503225082,2024-01-05 02:00:00,Western India
1.329875145188122,1.4068835,-0.07700833297655074,0.07700833297655074,2024-01-05 03:00:00,Western India
1.3383489873451313,1.4101208,-0.07177185749587212,0.07177185749587212,2024-01-05 04:00:00,Western India
1.3350494381866496,1.4107293,-0.07567985086822104,0.07567985086822104,2024-01-05 05:00:00,Western India
1.2476863752404912,1.2848644,-0.03717805041868849,0.03717805041868849,2024-01-05 06:00:00,Western India
1.1354267140985173,1.088951,0.046475722467963054,0.046475722467963054,2024-01-05 07:00:00,Western India
1.1223784969717947,1.0809565,0.04142203792638455,0.04142203792638455,2024-01-05 08:00:00,Western India
1.1056557819185815,1.0755718,0.030084006482180126,0.030084006482180126,2024-01-05 09:00:00,Western India
1.0948572573999151,1.0571046,0.03775266984498349,0.03775266984498349,2024-01-05 10:00:00,Western India
1.1134547162931747,1.0745469,0.03890778311904142,0.03890778311904142,2024-01-05 11:00:00,Western India
1.2484362727765097,1.3122634,-0.063827096783732,0.063827096783732,2024-01-05 12:00:00,Western India
1.2766324201308064,1.3414929,-0.06486047118083915,0.06486047118083915,2024-01-05 13:00:00,Western India
1.2669587419161676,1.3419106,-0.0749518587460638,0.0749518587460638,2024-01-05 14:00:00,Western India
1.2598347153239913,1.3273426,-0.06750791410868695,0.06750791410868695,2024-01-05 15:00:00,Western India
1.2530106477462228,1.318455,-0.06544433310399689,0.06544433310399689,2024-01-05 16:00:00,Western India
1.2372627994898338,1.2889752,-0.051712439310215075,0.051712439310215075,2024-01-05 17:00:00,Western India
1.2453616928788331,1.3041407,-0.05877899410999743,0.05877899410999743,2024-01-05 18:00:00,Western India
1.316976907568603,1.3900299,-0.07305299965795942,0.07305299965795942,2024-01-05 19:00:00,Western India
1.3103778092516405,1.3898251,-0.07944729641547377,0.07944729641547377,2024-01-05 20:00:00,Western India
1.307828157629177,1.3892754,-0.08144727400381857,0.08144727400381857,2024-01-05 21:00:00,Western India
1.3073032293539644,1.3885299,-0.08122666738218065,0.08122666738218065,2024-01-05 22:00:00,Western India
