actual,predicted,residuals,abs_error,percentage_error
0.09614373,0.13870618,-0.042562447,0.042562447,44.269604
0.07739628,0.13623679,-0.058840506,0.058840506,76.02498
0.027303137,0.015847392,0.0114557445,0.0114557445,41.957615
0.013505019,0.010501422,0.0030035973,0.0030035973,22.2406
0.0016566289,0.02427534,-0.022618711,0.022618711,1365.3457
-0.014166214,0.0076805423,-0.021846756,0.021846756,-154.21733
-0.01881557,0.007538415,-0.026353985,0.026353985,-140.06477
-0.0068921973,0.05142603,-0.058318228,0.058318228,-846.14856
0.09561879,0.27943748,-0.1838187,0.1838187,192.24118
0.401502,0.4737432,-0.07224119,0.07224119,17.992733
0.4709425,0.48854065,-0.017598152,0.017598152,3.7367945
0.46741796,0.5055951,-0.038177133,0.038177133,8.167665
0.46906775,0.5421175,-0.073049724,0.073049724,15.573384
0.46876782,0.5289576,-0.060189784,0.060189784,12.839998
0.49553913,0.45278072,0.042758405,0.042758405,8.628663
0.50423795,0.43183875,0.0723992,0.0723992,14.358142
0.5031131,0.47379386,0.029319227,0.029319227,5.827562
0.5158614,0.5076762,0.008185208,0.008185208,1.5867068
0.5316842,0.5903497,-0.058665454,0.058665454,11.033891
0.5609302,0.6740867,-0.1131565,0.1131565,20.173008
0.60877365,0.71948326,-0.11070961,0.11070961,18.185677
0.5690291,0.60366005,-0.034630954,0.034630954,6.0859723
0.3245625,0.17410505,0.15045744,0.15045744,46.357002
0.27934366,0.14932337,0.13002029,0.13002029,46.54492
0.26044625,0.21407706,0.046369195,0.046369195,17.803747
0.25534692,0.2470004,0.008346528,0.008346528,3.2687013
0.22467613,0.20859069,0.016085446,0.016085446,7.1593924
0.19588009,0.1813249,0.014555186,0.014555186,7.4306617
0.2058537,0.19438082,0.011472881,0.011472881,5.573318
0.21650228,0.2213223,-0.004820019,0.004820019,2.226313
0.23270005,0.2436494,-0.010949343,0.010949343,4.7053466
0.26997,0.29448885,-0.024518847,0.024518847,9.082064
0.3465345,0.6062887,-0.25975418,0.25975418,74.95767
0.60592407,0.5909768,0.014947295,0.014947295,2.4668596
0.6511429,0.655972,-0.0048291087,0.0048291087,0.7416358
0.6538425,0.7125756,-0.058733106,0.058733106,8.98276
0.6463435,0.72844285,-0.08209932,0.08209932,12.702118
0.6266212,0.68928033,-0.062659144,0.062659144,9.999525
0.6262463,0.66989976,-0.04365349,0.04365349,6.9706583
0.6336703,0.67820966,-0.044539392,0.044539392,7.0287967
0.6142479,0.7093289,-0.09508097,0.09508097,15.47925
0.599175,0.70341146,-0.10423648,0.10423648,17.39667
0.6070489,0.74062276,-0.13357383,0.13357383,22.0038
0.6315705,0.8098111,-0.1782406,0.1782406,28.221804
0.6544424,0.84110916,-0.18666673,0.18666673,28.523016
0.620847,0.78494084,-0.16409385,0.16409385,26.430643
0.38380444,0.48518914,-0.1013847,0.1013847,26.415718
0.3106894,0.31536275,-0.004673362,0.004673362,1.504191
0.26247102,0.31086463,-0.048393607,0.048393607,18.437695
0.23210013,0.31326836,-0.081168234,0.081168234,34.971214
0.19138068,0.2171736,-0.025792927,0.025792927,13.477288
0.15276098,0.18169227,-0.02893129,0.02893129,18.938927
0.14991134,0.19920868,-0.049297333,0.049297333,32.884323
0.14226243,0.21999654,-0.07773411,0.07773411,54.64135
0.16648412,0.1866988,-0.020214677,0.020214677,12.142105
0.20675361,0.2897452,-0.0829916,0.0829916,40.14034
0.3079148,0.6698296,-0.3619148,0.3619148,117.53733
0.5739784,0.66002595,-0.08604753,0.08604753,14.991422
0.61552274,0.7095523,-0.094029546,0.094029546,15.276373
0.6091486,0.7148505,-0.105701864,0.105701864,17.352394
0.5947506,0.72661126,-0.13186067,0.13186067,22.170752
0.570004,0.6725579,-0.102553904,0.102553904,17.991787
0.57450336,0.64470387,-0.0702005,0.0702005,12.219337
0.5675293,0.6341367,-0.066607356,0.066607356,11.736373
0.5398581,0.63957644,-0.09971833,0.09971833,18.47121
0.518636,0.6159544,-0.09731841,0.09731841,18.7643
0.52628493,0.6313056,-0.10502064,0.10502064,19.955093
0.5487068,0.74608487,-0.19737804,0.19737804,35.971493
0.5748033,0.76463425,-0.18983096,0.18983096,33.02538
0.5266599,0.6568374,-0.1301775,0.1301775,24.717564
0.2859428,0.21323833,0.072704464,0.072704464,25.426228
0.2149275,0.17398238,0.040945113,0.040945113,19.050663
0.1505113,0.21344861,-0.06293732,0.06293732,41.815678
0.12149025,0.21798638,-0.09649613,0.09649613,79.427055
0.14856154,0.12935847,0.019203067,0.019203067,12.926002
0.11174158,0.13891414,-0.027172558,0.027172558,24.31732
0.10041813,0.1623176,-0.061899476,0.061899476,61.641735
0.098018475,0.14980274,-0.05178427,0.05178427,52.83113
0.11196656,0.12221051,-0.010243952,0.010243952,9.149117
0.1554606,0.1821112,-0.026650608,0.026650608,17.143
0.26847017,0.5746791,-0.3062089,0.3062089,114.05695
0.5481819,0.6207547,-0.07257283,0.07257283,13.238822
0.5908511,0.66426045,-0.07340932,0.07340932,12.424335
0.58672667,0.6771443,-0.09041762,0.09041762,15.410519
0.5709788,0.6898571,-0.118878305,0.118878305,20.82009
0.5460072,0.6407406,-0.09473336,0.09473336,17.350203
0.52576,0.5996586,-0.07389861,0.07389861,14.05558
0.5342338,0.5627984,-0.028564572,0.028564572,5.34683
0.52516013,0.5631225,-0.037962377,0.037962377,7.228724
0.51368666,0.56049615,-0.046809494,0.046809494,9.112461
0.52860963,0.5936849,-0.06507528,0.06507528,12.31065
0.5601803,0.6985941,-0.13841379,0.13841379,24.708792
0.59954995,0.74660504,-0.14705509,0.14705509,24.52758
0.5723287,0.6389732,-0.06664449,0.06664449,11.6444435
0.31398898,0.22036123,0.09362775,0.09362775,29.8188
0.2435736,0.18046018,0.06311342,0.06311342,25.911436
0.20217922,0.21925023,-0.017071009,0.017071009,8.443503
0.15808526,0.24670899,-0.08862373,0.08862373,56.06072
0.13656318,0.15501237,-0.018449187,0.018449187,13.509636
0.07447169,0.13229778,-0.057826094,0.057826094,77.64842
0.087594904,0.13778785,-0.050192945,0.050192945,57.301216
0.10791711,0.13390279,-0.02598568,0.02598568,24.079296
0.12478981,0.13394046,-0.009150647,0.009150647,7.332847
0.16423443,0.19143382,-0.027199388,0.027199388,16.56132
0.27746892,0.58757603,-0.3101071,0.3101071,111.76283
0.57022893,0.59306645,-0.02283752,0.02283752,4.004974
0.61417294,0.6502504,-0.03607744,0.03607744,5.87415
0.61649764,0.67927486,-0.06277722,0.06277722,10.182881
0.5985001,0.7053949,-0.10689485,0.10689485,17.860456
0.5838771,0.6531955,-0.069318414,0.069318414,11.87209
0.591601,0.6227675,-0.031166494,0.031166494,5.268161
0.6089236,0.6060326,0.002891004,0.002891004,0.47477287
0.591376,0.6254566,-0.034080565,0.034080565,5.7629266
0.59692526,0.63042986,-0.033504605,0.033504605,5.6128645
0.6217469,0.6946955,-0.072948575,0.072948575,11.7328415
0.6456686,0.789137,-0.14346838,0.14346838,22.220125
0.66081655,0.80843854,-0.14762199,0.14762199,22.33933
0.6160477,0.7298189,-0.1137712,0.1137712,18.46792
0.36078256,0.3014393,0.05934328,0.05934328,16.448488
0.30101568,0.23383006,0.06718561,0.06718561,22.31964
0.26359582,0.26569062,-0.0020948052,0.0020948052,0.7947035
0.24184877,0.29352635,-0.051677585,0.051677585,21.367727
0.2389242,0.20412669,0.03479752,0.03479752,14.56425
0.19550514,0.18985564,0.005649507,0.005649507,2.8896976
0.20142934,0.21245137,-0.011022031,0.011022031,5.47191
0.21192789,0.23762602,-0.025698125,0.025698125,12.125882
0.2412489,0.23666829,0.004580617,0.004580617,1.8987099
0.2852679,0.357094,-0.0718261,0.0718261,25.178474
0.39707762,0.6828033,-0.28572565,0.28572565,71.95713
0.6965117,0.6635603,0.032951415,0.032951415,4.7309203
0.72433287,0.72887874,-0.0045458674,0.0045458674,0.6275937
0.71630895,0.75272936,-0.036420405,0.036420405,5.0844545
0.69996125,0.7744796,-0.07451838,0.07451838,10.646072
0.6839134,0.7768605,-0.092947066,0.092947066,13.590473
0.7295072,0.77349925,-0.043992043,0.043992043,6.0303783
0.74510497,0.78211117,-0.0370062,0.0370062,4.966575
0.73520637,0.7914003,-0.056193948,0.056193948,7.643289
0.72980714,0.7862668,-0.056459665,0.056459665,7.7362447
0.74248046,0.8206669,-0.07818645,0.07818645,10.530439
0.7740511,0.93541086,-0.16135979,0.16135979,20.846142
0.7888241,0.9910662,-0.20224214,0.20224214,25.638433
0.723208,0.91817904,-0.19497102,0.19497102,26.95919
0.43262273,0.6977012,-0.26507849,0.26507849,61.272438
0.35913277,0.40376168,-0.04462892,0.04462892,12.426858
0.32073802,0.36311078,-0.042372763,0.042372763,13.2110195
0.2730446,0.33808488,-0.06504029,0.06504029,23.82039
0.25797158,0.24271,0.0152615905,0.0152615905,5.915997
0.22692582,0.19990966,0.027016163,0.027016163,11.905284
0.22092664,0.22201848,-0.0010918379,0.0010918379,0.49420834
0.2220515,0.26408368,-0.042032182,0.042032182,18.929024
0.24747303,0.26860422,-0.021131188,0.021131188,8.538784
0.29246688,0.33882612,-0.04635924,0.04635924,15.851109
0.40975088,0.71659064,-0.30683976,0.30683976,74.88447
0.7111347,0.7476051,-0.036470413,0.036470413,5.128482
0.7337066,0.7599256,-0.02621901,0.02621901,3.5735006
0.71285945,0.774029,-0.061169565,0.061169565,8.5808735
0.7034857,0.78821623,-0.084730506,0.084730506,12.044381
0.7055854,0.7893286,-0.083743155,0.083743155,11.868607
0.8289435,0.79874957,0.030193925,0.030193925,3.642459
0.84026706,0.8384434,0.0018236637,0.0018236637,0.21703383
0.8364425,0.87153506,-0.035092592,0.035092592,4.195458
0.83891726,0.87007844,-0.03116119,0.03116119,3.714453
0.85601485,0.9131588,-0.057143927,0.057143927,6.675576
0.8903601,1.0685008,-0.17814064,0.17814064,20.007708
0.8997339,1.1238594,-0.2241255,0.2241255,24.9102
0.839967,1.0529612,-0.21299422,0.21299422,25.357449
0.48968995,0.76542234,-0.2757324,0.2757324,56.30755
0.3961777,0.49704397,-0.10086626,0.10086626,25.459852
0.3481093,0.37702447,-0.028915167,0.028915167,8.306347
0.30963957,0.35682672,-0.04718715,0.04718715,15.239379
0.27094483,0.27833742,-0.0073925853,0.0073925853,2.7284465
0.24252373,0.21253443,0.029989302,0.029989302,12.365513
0.23734939,0.21561804,0.021731347,0.021731347,9.155848
0.24507338,0.2570297,-0.011956334,0.011956334,4.878675
0.25429714,0.2844504,-0.030153275,0.030153275,11.857497
0.28834242,0.30166328,-0.013320863,0.013320863,4.6198072
0.41155064,0.6420769,-0.23052627,0.23052627,56.014072
0.752679,0.76492953,-0.012250543,0.012250543,1.627592
0.7733762,0.76687574,0.0065004826,0.0065004826,0.8405331
0.75845325,0.78296137,-0.024508119,0.024508119,3.2313287
0.7595031,0.8023095,-0.042806387,0.042806387,5.636104
0.75417876,0.8110746,-0.056895852,0.056895852,7.5440803
0.7011611,0.823138,-0.12197691,0.12197691,17.396418
0.7004861,0.817664,-0.1171779,0.1171779,16.728085
0.6913374,0.8089467,-0.11760932,0.11760932,17.011856
0.6880378,0.78061867,-0.092580855,0.092580855,13.45578
0.701461,0.7829554,-0.08149439,0.08149439,11.617807
0.73670614,0.8537872,-0.117081046,0.117081046,15.892503
0.78110003,0.9093157,-0.12821567,0.12821567,16.414757
0.7340066,0.856096,-0.122089446,0.122089446,16.63329
0.42639858,0.6058893,-0.17949075,0.17949075,42.094593
0.34863424,0.343969,0.0046652555,0.0046652555,1.3381518
0.3025905,0.3553322,-0.052741706,0.052741706,17.430061
0.24979773,0.32664502,-0.076847285,0.076847285,30.763805
0.20855337,0.22021493,-0.011661559,0.011661559,5.5916424
0.19692996,0.16878647,0.028143495,0.028143495,14.29112
0.21170291,0.19561598,0.016086936,0.016086936,7.5988264
0.23187518,0.25781715,-0.025941968,0.025941968,11.187902
0.26404577,0.2997141,-0.035668314,0.035668314,13.508383
0.28106844,0.317124,-0.036055565,0.036055565,12.828037
0.42309898,0.6747528,-0.2516538,0.2516538,59.478706
0.73423153,0.76177835,-0.027546823,0.027546823,3.7517898
0.7549287,0.7673174,-0.012388706,0.012388706,1.6410433
0.7567284,0.7804198,-0.023691416,0.023691416,3.1307685
0.74907947,0.8007568,-0.051677346,0.051677346,6.8987803
0.72335804,0.8091966,-0.08583856,0.08583856,11.866676
0.73685616,0.8163794,-0.079523265,0.079523265,10.792237
0.73528135,0.8155103,-0.080228925,0.080228925,10.911324
0.7182587,0.8123163,-0.09405762,0.09405762,13.095228
0.7081351,0.7839546,-0.07581949,0.07581949,10.706924
0.7182587,0.79624104,-0.077982366,0.077982366,10.857142
0.7466798,0.8442422,-0.09756243,0.09756243,13.066168
0.7830498,0.9001193,-0.11706948,0.11706948,14.950451
0.7279324,0.83833015,-0.110397756,0.110397756,15.1659355
0.42474884,0.5346911,-0.10994226,0.10994226,25.884062
0.3374607,0.298885,0.03857571,0.03857571,11.431171
0.2900672,0.3168695,-0.026802301,0.026802301,9.240032
0.26457065,0.27105933,-0.006488681,0.006488681,2.4525323
0.21222785,0.18148741,0.03074044,0.03074044,14.484639
0.18988091,0.1520339,0.037847012,0.037847012,19.931974
0.20862836,0.17647782,0.032150537,0.032150537,15.410435
0.22707582,0.23706758,-0.009991765,0.009991765,4.400189
0.24342358,0.28103447,-0.03761089,0.03761089,15.4508
0.27821887,0.2833947,-0.005175829,0.005175829,1.8603444
0.39407802,0.63879293,-0.24471492,0.24471492,62.098087
0.6956868,0.7608106,-0.0651238,0.0651238,9.361079
0.7096349,0.7534931,-0.04385817,0.04385817,6.180385
0.6994363,0.7535013,-0.05406499,0.05406499,7.729795
0.6822636,0.76324916,-0.080985546,0.080985546,11.870126
0.657742,0.76166403,-0.10392201,0.10392201,15.799813
0.61507285,0.75997245,-0.1448996,0.1448996,23.558123
0.6018746,0.7260972,-0.124222636,0.124222636,20.639288
0.57960266,0.6894782,-0.10987556,0.10987556,18.957048
0.5602553,0.64039195,-0.08013666,0.08013666,14.3035965
0.5662545,0.6453585,-0.07910401,0.07910401,13.969691
0.58102745,0.72188663,-0.14085919,0.14085919,24.24312
0.6079488,0.7551755,-0.14722669,0.14722669,24.216955
0.5469071,0.65180624,-0.10489911,0.10489911,19.180424
0.26037127,0.20910466,0.05126661,0.05126661,19.689812
0.18613142,0.16567859,0.020452827,0.020452827,10.98838
0.14983636,0.19094044,-0.04110408,0.04110408,27.432644
0.12673953,0.18377602,-0.05703649,0.05703649,45.00292
0.08639503,0.099636056,-0.013241023,0.013241023,15.326139
0.06809757,0.090433545,-0.022335976,0.022335976,32.79996
0.08287052,0.113748886,-0.030878365,0.030878365,37.260975
0.09179432,0.12370739,-0.031913072,0.031913072,34.765846
0.09786848,0.118911095,-0.021042615,0.021042615,21.500912
0.13281369,0.1502201,-0.017406404,0.017406404,13.105881
0.24672315,0.39324987,-0.14652672,0.14652672,59.389126
0.5601053,0.6358467,-0.07574135,0.07574135,13.522698
0.5739784,0.65977293,-0.08579451,0.08579451,14.94734
0.5829022,0.64373344,-0.06083125,0.06083125,10.435926
0.56362987,0.66106004,-0.09743017,0.09743017,17.286198
0.5383583,0.6213974,-0.083039105,0.083039105,15.424506
0.47244233,0.5694984,-0.09705609,0.09705609,20.543478
0.4540698,0.5275575,-0.0734877,0.0734877,16.18423
0.4364472,0.5015915,-0.0651443,0.0651443,14.9260435
0.42332405,0.47916716,-0.055843115,0.055843115,13.191576
0.42182422,0.51529527,-0.09347105,0.09347105,22.15877
0.4313479,0.5700364,-0.1386885,0.1386885,32.152355
0.47184235,0.60508496,-0.1332426,0.1332426,28.238796
0.4255737,0.54185754,-0.116283834,0.116283834,27.324018
0.1754829,0.022772916,0.15270999,0.15270999,87.02272
0.10311777,0.043598987,0.059518784,0.059518784,57.71923
0.059623726,0.12750047,-0.06787675,0.06787675,113.84184
-0.000593059,0.121786155,-0.12237921,0.12237921,-20635.25
-0.010791682,-0.033153124,0.022361442,0.022361442,-207.20999
-0.0515861,-0.02021695,-0.03136915,0.03136915,-60.809307
-0.03748802,-0.017446421,-0.0200416,0.0200416,-53.46134
-0.044312097,-0.030960627,-0.01335147,0.01335147,-30.130533
-0.024514802,-0.026595779,0.002080977,0.002080977,-8.488655
0.017329462,0.052075274,-0.034745812,0.034745812,200.50139
0.15358585,0.27275294,-0.11916709,0.11916709,77.58989
0.4679429,0.5261341,-0.05819118,0.05819118,12.43553
0.48811513,0.56383115,-0.07571602,0.07571602,15.511918
0.49883866,0.5655136,-0.06667495,0.06667495,13.3660345
0.49073982,0.58238524,-0.09164542,0.09164542,18.67495
0.47476703,0.56672764,-0.09196061,0.09196061,19.369629
0.43554735,0.52244,-0.086892664,0.086892664,19.950222
0.43682218,0.44713354,-0.010311365,0.010311365,2.3605406
0.4168749,0.43838233,-0.021507442,0.021507442,5.159208
0.40120202,0.43090963,-0.02970761,0.02970761,7.4046516
0.41275048,0.5047742,-0.09202373,0.09202373,22.295244
0.44282132,0.5634822,-0.1206609,0.1206609,27.248213
0.4878152,0.6058069,-0.117991686,0.117991686,24.187784
0.4579693,0.54784316,-0.08987385,0.08987385,19.624428
0.20645362,0.034114487,0.17233914,0.17233914,83.47596
0.13888788,0.04995767,0.08893021,0.08893021,64.03022
0.123439975,0.13775405,-0.014314078,0.014314078,11.595983
0.10139299,0.14996463,-0.04857164,0.04857164,47.904335
0.049575068,0.06110797,-0.011532903,0.011532903,23.263514
0.010655411,0.040627874,-0.029972464,0.029972464,281.28867
0.02250377,0.03894142,-0.01643765,0.01643765,73.043976
0.039676435,0.051560618,-0.011884183,0.011884183,29.952747
0.05197475,0.08944351,-0.03746876,0.03746876,72.09032
0.0698973,0.119943745,-0.050046444,0.050046444,71.59997
0.1768327,0.4246179,-0.24778518,0.24778518,140.12407
0.46351856,0.49254352,-0.029024959,0.029024959,6.261876
0.47754157,0.5446954,-0.06715381,0.06715381,14.062402
0.48151606,0.5630289,-0.08151281,0.08151281,16.928368
0.47499198,0.5824138,-0.107421815,0.107421815,22.615501
0.46839285,0.55762655,-0.0892337,0.0892337,19.051037
0.5284596,0.52152437,0.006935239,0.006935239,1.3123498
0.52860963,0.5135932,0.015016437,0.015016437,2.840742
0.5160113,0.530109,-0.014097691,0.014097691,2.732051
0.50656265,0.5508877,-0.044325054,0.044325054,8.750162
0.52613497,0.6272669,-0.101131916,0.101131916,19.221668
0.5481819,0.73664,-0.18845809,0.18845809,34.37875
0.57082886,0.74747086,-0.176642,0.176642,30.944828
0.53850824,0.63580614,-0.09729791,0.09729791,18.068045
0.26862013,0.19983739,0.06878275,0.06878275,25.605953
0.21485248,0.14013726,0.07471523,0.07471523,34.775127
0.18013224,0.18598792,-0.0058556795,0.0058556795,3.250767
0.14751169,0.2103911,-0.06287941,0.06287941,42.62673
0.110991694,0.14277732,-0.03178563,0.03178563,28.637844
0.06487302,0.124002226,-0.05912921,0.05912921,91.14607
0.06787259,0.12850901,-0.060636424,0.060636424,89.3386
0.07642142,0.11921141,-0.042789996,0.042789996,55.99215
0.08369542,0.112972654,-0.029277235,0.029277235,34.98069
0.0984684,0.14372993,-0.045261525,0.045261525,45.96553
0.20097938,0.54383695,-0.34285757,0.34285757,170.5934
0.50521284,0.51151013,-0.0062972903,0.0062972903,1.2464628
0.50056344,0.58235604,-0.08179259,0.08179259,16.340105
0.49036485,0.5930949,-0.102730036,0.102730036,20.949715
0.48429066,0.6045818,-0.120291114,0.120291114,24.83862
0.47341716,0.57282615,-0.099408984,0.099408984,20.99818
0.6271461,0.5385808,0.08856535,0.08856535,14.121964
0.6236966,0.5638636,0.05983305,0.05983305,9.593294
0.6126731,0.61013335,0.002539754,0.002539754,0.41453657
0.6049492,0.6480154,-0.043066204,0.043066204,7.118979
0.6076488,0.75871503,-0.15106624,0.15106624,24.860783
0.62729615,0.8303417,-0.20304555,0.20304555,32.36837
0.67034024,0.83067715,-0.16033691,0.16033691,23.918736
0.6115483,0.7895181,-0.17796981,0.17796981,29.101515
0.30873966,0.4029292,-0.094189525,0.094189525,30.50775
0.203904,0.19171438,0.012189627,0.012189627,5.9781203
0.12546471,0.2009525,-0.07548779,0.07548779,60.166557
0.07964597,0.1790874,-0.09944143,0.09944143,124.85432
0.063898124,0.09022046,-0.026322335,0.026322335,41.19422
0.03750173,0.0764939,-0.038992167,0.038992167,103.97432
0.03517703,0.10121251,-0.06603548,0.06603548,187.7233
0.0259533,0.07386667,-0.047913373,0.047913373,184.6138
0.045450635,0.05668751,-0.011236876,0.011236876,24.723253
0.09981824,0.089314885,0.010503352,0.010503352,10.522477
0.22325134,0.54937536,-0.326124,0.326124,146.0793
0.54810697,0.5605291,-0.012422144,0.012422144,2.2663724
0.5558309,0.6283437,-0.072512805,0.072512805,13.04584
0.55763066,0.65155184,-0.093921185,0.093921185,16.842901
0.5469071,0.6670824,-0.1201753,0.1201753,21.973621
0.54420745,0.63562894,-0.091421485,0.091421485,16.799013
0.6982364,0.6092056,0.0890308,0.0890308,12.750811
0.7115096,0.6396883,0.07182127,0.07182127,10.09421
0.7022859,0.6743339,0.027952015,0.027952015,3.9801478
0.6930621,0.7187562,-0.025694072,0.025694072,3.707326
0.7022859,0.78136504,-0.07907915,0.07907915,11.260251
0.716384,0.88914466,-0.17276067,0.17276067,24.115652
0.74263036,0.8889291,-0.14629877,0.14629877,19.700079
0.67236495,0.84803236,-0.1756674,0.1756674,26.126793
0.3624323,0.58967894,-0.22724664,0.22724664,62.70044
0.26614547,0.2377046,0.028440863,0.028440863,10.68621
0.21042812,0.23167425,-0.021246135,0.021246135,10.096623
0.17488295,0.21369779,-0.038814843,0.038814843,22.194756
0.15126118,0.14553335,0.0057278275,0.0057278275,3.7867136
0.109866835,0.12987489,-0.02000805,0.02000805,18.211184
0.11286644,0.13740817,-0.024541728,0.024541728,21.744043
0.119690485,0.146103,-0.02641251,0.02641251,22.067343
0.14211243,0.14426875,-0.0021563172,0.0021563172,1.5173318
0.18815613,0.18606073,0.0020954013,0.0020954013,1.1136503
0.33888555,0.630727,-0.29184145,0.29184145,86.118004
0.679339,0.6566608,0.022678196,0.022678196,3.338274
0.665091,0.722294,-0.057202995,0.057202995,8.600778
0.6634412,0.73257816,-0.06913698,0.06913698,10.420965
0.6481433,0.744918,-0.0967747,0.0967747,14.931065
0.6392195,0.74758077,-0.108361244,0.108361244,16.952116
0.74795467,0.75481683,-0.0068621635,0.0068621635,0.91745716
0.77180135,0.7744558,-0.0026544333,0.0026544333,0.343927
0.7637775,0.7906072,-0.02682972,0.02682972,3.5127666
0.76025295,0.79340863,-0.03315568,0.03315568,4.361138
0.76302755,0.84094524,-0.077917695,0.077917695,10.211649
0.7739011,0.9307493,-0.15684819,0.15684819,20.267214
0.8164203,0.97515655,-0.15873623,0.15873623,19.442955
0.77217627,0.93701875,-0.16484249,0.16484249,21.347778
0.4295482,0.6654096,-0.23586142,0.23586142,54.909187
0.35583323,0.29540324,0.06042999,0.06042999,16.982672
0.328162,0.28138614,0.046775877,0.046775877,14.253898
0.30978948,0.27182186,0.037967622,0.037967622,12.255943
0.18643138,0.21281427,-0.026382893,0.026382893,14.15153
0.14668679,0.14911857,-0.00243178,0.00243178,1.6578045
0.17135844,0.14243782,0.02892062,0.02892062,16.877266
0.18875605,0.20108303,-0.012326986,0.012326986,6.530644
0.21747714,0.25560838,-0.038131237,0.038131237,17.533445
0.26772028,0.2623688,0.005351484,0.005351484,1.9989086
0.4200995,0.6737545,-0.25365502,0.25365502,60.37975
0.75380385,0.764843,-0.011039138,0.011039138,1.4644576
0.7506543,0.7731285,-0.02247423,0.02247423,2.993952
0.7357313,0.7843411,-0.048609793,0.048609793,6.6070037
0.72598267,0.8005371,-0.07455444,0.07455444,10.269453
0.7167589,0.81088936,-0.09413046,0.09413046,13.132792
0.8123709,0.82630455,-0.013933659,0.013933659,1.7151843
0.84034204,0.8757343,-0.035392284,0.035392284,4.2116523
0.83464277,0.9186189,-0.08397615,0.08397615,10.061328
0.8308934,0.9121916,-0.08129823,0.08129823,9.784436
0.8318682,0.95307577,-0.121207595,0.121207595,14.57053
0.8604392,1.0426185,-0.18217933,0.18217933,21.17283
0.8899102,1.110899,-0.22098875,0.22098875,24.832703
0.8448415,1.0361223,-0.19128084,0.19128084,22.641033
0.4914897,0.7178172,-0.22632748,0.22632748,46.049282
0.394378,0.31214988,0.082228124,0.082228124,20.850079
0.35470837,0.293674,0.06103438,0.06103438,17.206919
0.33446115,0.27495748,0.059503675,0.059503675,17.790907
0.2683952,0.19864944,0.06974575,0.06974575,25.986216
0.23667449,0.16844979,0.0682247,0.0682247,28.826385
0.23809928,0.20020112,0.037898153,0.037898153,15.916954
0.25024766,0.26114392,-0.0108962655,0.0108962655,4.3541927
0.2782938,0.29983503,-0.021541238,0.021541238,7.740466
0.27289456,0.33138788,-0.058493316,0.058493316,21.4344
0.44687074,0.69492334,-0.2480526,0.2480526,55.508804
0.8049469,0.8085079,-0.00356102,0.00356102,0.4423919
0.8150704,0.80823815,0.006832242,0.006832242,0.8382395
0.8071965,0.84244764,-0.03525114,0.03525114,4.367108
0.7948983,0.8921511,-0.097252846,0.097252846,12.234629
0.7882992,0.9191618,-0.1308626,0.1308626,16.600626
0.7291322,0.9560251,-0.22689295,0.22689295,31.11822
0.73010707,0.9528718,-0.22276473,0.22276473,30.511242
0.73100704,0.9434074,-0.21240038,0.21240038,29.05586
0.7391808,0.87398016,-0.13479936,0.13479936,18.236319
0.7556786,0.8833463,-0.12766773,0.12766773,16.894447
0.79302347,0.95177233,-0.15874887,0.15874887,20.018179
0.8431916,1.0252202,-0.18202853,0.18202853,21.588037
0.81882,0.9197109,-0.100890875,0.100890875,12.321496
0.5064876,0.68603724,-0.17954963,0.17954963,35.449955
0.4133504,0.3030678,0.1102826,0.1102826,26.680172
0.3594327,0.3114466,0.04798609,0.04798609,13.350508
0.31218922,0.27908045,0.03310877,0.03310877,10.605354
0.16445938,0.18337923,-0.018919855,0.018919855,11.504273
0.13693812,0.122573204,0.014364921,0.014364921,10.490082
0.14383718,0.15082437,-0.0069871843,0.0069871843,4.8577037
0.14976141,0.20778492,-0.058023512,0.058023512,38.743965
0.19078079,0.21565995,-0.024879158,0.024879158,13.040704
0.2602213,0.22660583,0.03361547,0.03361547,12.918032
0.41320038,0.6533847,-0.2401843,0.2401843,58.127804
0.74135554,0.7887864,-0.047430873,0.047430873,6.3978577
0.7208083,0.77652884,-0.055720508,0.055720508,7.7302804
0.7111347,0.78202677,-0.070892096,0.070892096,9.968871
0.7171338,0.8052752,-0.08814138,0.08814138,12.290786
0.70611036,0.82120776,-0.1150974,0.1150974,16.3002
0.6752146,0.83864033,-0.16342574,0.16342574,24.203527
0.6707902,0.82388616,-0.15309596,0.15309596,22.823227
0.6587918,0.79796493,-0.13917315,0.13917315,21.125513
0.6517428,0.7627237,-0.11098087,0.11098087,17.028322
0.6582669,0.76971924,-0.11145234,0.11145234,16.931177
0.6816637,0.8190236,-0.13735992,0.13735992,20.150686
0.72680753,0.86458826,-0.13778073,0.13778073,18.956976
0.6873629,0.78853333,-0.10117042,0.10117042,14.718633
0.3525337,0.3610617,-0.008527994,0.008527994,2.4190578
0.2815184,0.19300765,0.08851075,0.08851075,31.440485
0.25242236,0.25163114,0.00079122186,0.00079122186,0.31345156
0.21830204,0.2380071,-0.019705057,0.019705057,9.026511
0.17938232,0.14783454,0.031547785,0.031547785,17.586897
0.12598965,0.1346826,-0.00869295,0.00869295,6.899734
0.15238604,0.15432206,-0.0019360185,0.0019360185,1.2704698
0.14698678,0.19122225,-0.044235468,0.044235468,30.094862
0.17090848,0.18514174,-0.014233261,0.014233261,8.328002
0.21020311,0.21019414,8.970499e-06,8.970499e-06,0.004267539
0.34983402,0.61026317,-0.26042914,0.26042914,74.44363
