Hour,Month,Day,DayOfWeek,Quarter,WeekOfYear,Zone_encoded,Renewable_energy_percentage_RE%,Carbon-free_energy_percentage_CFE%,Carbon_Efficiency,Clean_Energy_Gap,Carbon_Intensity_MA_24h,RE_Percentage_MA_24h
6,1,11,-1.4994445632240283,-1.350442535864218,-1.628095201866251,4,-0.1328017901986591,-0.2223027120470078,-0.3344201515311977,-0.5209860009655979,0.7037046471741807,-0.5692742842329153
7,1,11,-1.4994445632240283,-1.350442535864218,-1.628095201866251,4,-0.0769197830311311,-0.1637266859235875,-0.3026632630082235,-0.4967858300592062,0.7065535377844021,-0.5719599149203881
8,1,11,-1.4994445632240283,-1.350442535864218,-1.628095201866251,4,-0.0664884750265259,-0.1499866304131554,-0.2964504789528882,-0.4766190209705457,0.7084202766089075,-0.5733877185770191
9,1,11,-1.4994445632240283,-1.350442535864218,-1.628095201866251,4,-0.070959035599928,-0.1521561128621711,-0.2986530987266307,-0.4645189355173506,0.7100040776673302,-0.5744415736569135
10,1,11,-1.4994445632240283,-1.350442535864218,-1.628095201866251,4,-0.102998053042644,-0.1810825455157119,-0.3164210387560204,-0.452418850064154,0.7117927646942953,-0.5756314100374391
11,1,11,-1.4994445632240283,-1.350442535864218,-1.628095201866251,4,-0.1804877696482826,-0.252675466333226,-0.3588409725697453,-0.432252040975495,0.7137310509998798,-0.5768892370682808
12,1,11,-1.4994445632240283,-1.350442535864218,-1.628095201866251,4,-0.5798578475388821,-0.62799593001292,-0.5620184764237889,-0.363684890074049,0.715454694862228,-0.5778071108475437
13,1,11,-1.4994445632240283,-1.350442535864218,-1.628095201866251,4,-0.8361699870806102,-0.8709779643026643,-0.6798488677466187,-0.3314179955321934,0.7172271210980401,-0.5786909893016485
14,1,11,-1.4994445632240283,-1.350442535864218,-1.628095201866251,4,-0.8205230250737024,-0.8536221047105397,-0.6727552473468199,-0.3193179100789968,0.7191556509289309,-0.5797788397067009
15,1,11,-1.4994445632240283,-1.350442535864218,-1.628095201866251,4,-0.8466012950852154,-0.8861643414457732,-0.6847887741475653,-0.3596515282563171,0.7231785706604882,-0.5831443768973311
16,1,11,-1.4994445632240283,-1.350442535864218,-1.628095201866251,4,-0.8130720907846987,-0.8434978532818003,-0.6693430977219635,-0.3031844628080683,0.7260307134289402,-0.5852860823822775
17,1,11,-1.4994445632240283,-1.350442535864218,-1.628095201866251,4,-0.7899741944887871,-0.8087861340975511,-0.6583149278319361,-0.2346173119066237,0.7279559911016013,-0.5864759187628035
18,1,11,-1.4994445632240283,-1.350442535864218,-1.628095201866251,4,-0.7929545682043886,-0.8066166516485356,-0.6582351011538758,-0.2063837791825001,0.7285771533236934,-0.5883116663213291
19,1,11,-1.4994445632240283,-1.350442535864218,-1.628095201866251,4,-0.7869938207731856,-0.8001082043014889,-0.6555181645159819,-0.2023504173647681,0.7287332569187739,-0.5895015027018549
20,1,11,-1.4994445632240283,-1.350442535864218,-1.628095201866251,4,-0.7653861113350748,-0.7762438973623176,-0.6454981879051536,-0.1862169700938396,0.7286519529630021,-0.5903513858308019
21,1,11,-1.4994445632240283,-1.350442535864218,-1.628095201866251,4,-0.7549548033304696,-0.7661196459335782,-0.6407305409811769,-0.1862169700938396,0.7283560065639951,-0.5908613157081702
22,1,11,-1.4994445632240283,-1.350442535864218,-1.628095201866251,4,-0.7430333084680636,-0.7552722336885004,-0.6353024986574121,-0.1902503319115722,0.7271331950691972,-0.5901814092050126
23,1,11,-1.4994445632240283,-1.350442535864218,-1.628095201866251,4,-0.7609155507616726,-0.7805828622603487,-0.6439493513020268,-0.2346173119066244,0.7259136357326299,-0.5894675073766971
0,1,12,-0.9997437176787944,-1.350442535864218,-1.628095201866251,4,-0.8108368104979975,-0.8398820492001078,-0.6671633792611975,-0.2951177391726051,0.7247070850289858,-0.5887196102232236
1,1,12,-0.9997437176787944,-1.350442535864218,-1.628095201866251,4,-0.813817184213599,-0.850006300628847,-0.6688890058188872,-0.3354513573499246,0.7220760890202312,-0.586305942137014
2,1,12,-0.9997437176787944,-1.350442535864218,-1.628095201866251,4,-0.6178576124128011,-0.6692160965442159,-0.5790273801351415,-0.3878850609804414,0.719672744087636,-0.5841642366520675
3,1,12,-0.9997437176787944,-1.350442535864218,-1.628095201866251,4,-0.260957859969523,-0.3343926385794792,-0.4003211414582998,-0.452418850064154,0.7187914092070764,-0.5839602647011204
4,1,12,-0.9997437176787944,-1.350442535864218,-1.628095201866251,4,-0.1961347316551905,-0.2779860949050742,-0.3661242469444596,-0.4887191064237423,0.7174612764906608,-0.583178372222489
5,1,12,-0.9997437176787944,-1.350442535864218,-1.628095201866251,4,-0.123115575622954,-0.2063931740875604,-0.3257761325553369,-0.4846857446060111,0.7155652682420771,-0.5816485825903844
6,1,12,-0.9997437176787944,-1.350442535864218,-1.628095201866251,4,-0.0895863713224373,-0.1796362238830349,-0.3073723171317411,-0.5169526391478667,0.7133407920121785,-0.5796768537312271
7,1,12,-0.9997437176787944,-1.350442535864218,-1.628095201866251,4,-0.0314690838682082,-0.1210601977596145,-0.2739005278683447,-0.5048525536946715,0.7111033071493565,-0.5776031388965962
8,1,12,-0.9997437176787944,-1.350442535864218,-1.628095201866251,4,-0.0530767933063192,-0.141308700617093,-0.2862922265215429,-0.5008191918769375,0.709997573350869,-0.5769912230437546
9,1,12,-0.9997437176787944,-1.350442535864218,-1.628095201866251,4,-0.0724492224577287,-0.1593877210255561,-0.2972554300133188,-0.4967858300592062,0.7094479586098558,-0.5770592136940701
10,1,12,-0.9997437176787944,-1.350442535864218,-1.628095201866251,4,-0.1119391741894485,-0.1940994402098053,-0.3191101176535569,-0.4766190209705457,0.7090999776791553,-0.5774671575959649
11,1,12,-0.9997437176787944,-1.350442535864218,-1.628095201866251,4,-0.1931543579395891,-0.2693081651090118,-0.3636015256546797,-0.4564522118818853,0.7088723266029958,-0.5780450781236487
12,1,12,-0.9997437176787944,-1.350442535864218,-1.628095201866251,4,-0.5999753701191922,-0.6518602369520913,-0.5702940597984143,-0.3878850609804414,0.708895091710611,-0.5789629519029117
13,1,12,-0.9997437176787944,-1.350442535864218,-1.628095201866251,4,-0.8659737242366251,-0.9056896834869136,-0.6921062589557376,-0.3636848900740497,0.7092593334324664,-0.580322764909227
14,1,12,-0.9997437176787944,-1.350442535864218,-1.628095201866251,4,-0.8555424162320198,-0.8912264671601429,-0.6872879831149555,-0.3394847191676573,0.7097406528506321,-0.5819205451916473
15,1,12,-0.9997437176787944,-1.350442535864218,-1.628095201866251,4,-0.8913069008192377,-0.9346161161404544,-0.7034569897151755,-0.3878850609804414,0.7105406837754191,-0.5839602647011202
16,1,12,-0.9997437176787944,-1.350442535864218,-1.628095201866251,4,-0.8466012950852154,-0.8782095724660495,-0.6831095599250918,-0.3152845482612649,0.7108854125478898,-0.585490054333225
17,1,12,-0.9997437176787944,-1.350442535864218,-1.628095201866251,4,-0.8302092396494072,-0.8521757830778627,-0.6752962875006052,-0.2588174828130168,0.7115260877193658,-0.5873258018917505
18,1,12,-0.9997437176787944,-1.350442535864218,-1.628095201866251,4,-0.813817184213599,-0.8283114761386914,-0.6673874619149651,-0.214450502817964,0.7120464330363016,-0.5882776709961711
19,1,12,-0.9997437176787944,-1.350442535864218,-1.628095201866251,4,-0.8160524645003001,-0.8304809585877069,-0.6684322717956193,-0.214450502817964,0.7128692290687056,-0.5896034886773286
20,1,12,-0.9997437176787944,-1.350442535864218,-1.628095201866251,4,-0.8115819039268979,-0.8246956720569987,-0.6663364488621475,-0.2063837791825001,0.7143099351649712,-0.5917111988371171
21,1,12,-0.9997437176787944,-1.350442535864218,-1.628095201866251,4,-0.8033858762089938,-0.8131250989955823,-0.6624511348042948,-0.1862169700938396,0.7157051110460037,-0.5939208949723795
22,1,12,-0.9997437176787944,-1.350442535864218,-1.628095201866251,4,-0.7996604090644919,-0.8109556165465668,-0.6608385483765429,-0.1942836937293042,0.7173864768513512,-0.5965045396843786
23,1,12,-0.9997437176787944,-1.350442535864218,-1.628095201866251,4,-0.813817184213599,-0.8319272802203839,-0.6676377781414642,-0.2346173119066237,0.7189442606439262,-0.5989182077705882
0,1,13,-0.5000428721335606,-1.350442535864218,-1.628095201866251,4,-0.8600129768054221,-0.8883338238947889,-0.6888439806498933,-0.2991511009903371,0.7204012275313458,-0.6011618992310086
1,1,13,-0.5000428721335606,-1.350442535864218,-1.628095201866251,4,-0.8823657796724332,-0.9165370957319912,-0.6990233005053194,-0.3354513573499246,0.7224728523243945,-0.6042894691455335
2,1,13,-0.5000428721335606,-1.350442535864218,-1.628095201866251,4,-0.7013080764496429,-0.7509332687904692,-0.6178939347762259,-0.3919184227981733,0.7250485616432251,-0.6080969455632163
3,1,13,-0.5000428721335606,-1.350442535864218,-1.628095201866251,4,-0.3496239780086671,-0.4211719365401021,-0.4464840632061304,-0.4564522118818867,0.727806391822982,-0.6121423892570039
4,1,13,-0.5000428721335606,-1.350442535864218,-1.628095201866251,4,-0.3019379985590435,-0.3813980916414832,-0.4222260884385351,-0.4927524682414735,0.7311170889019836,-0.6169697254294234
5,1,13,-0.5000428721335606,-1.350442535864218,-1.628095201866251,4,-0.2318992162424084,-0.3126978140893234,-0.3849262731507018,-0.4887191064237423,0.7345416115190649,-0.6219330429024742
6,1,13,-0.5000428721335606,-1.350442535864218,-1.628095201866251,4,-0.1991151053707919,-0.2881103463338136,-0.3676267602010527,-0.5290527246010632,0.7380116643513785,-0.6269303557006827
7,1,13,-0.5000428721335606,-1.350442535864218,-1.628095201866251,4,-0.123115575622954,-0.2078394957202374,-0.3250314100898317,-0.492752468241475,0.7407825031640588,-0.6311117806951021
8,1,13,-0.5000428721335606,-1.350442535864218,-1.628095201866251,4,-0.1603702470679726,-0.244720697353502,-0.3458269473377726,-0.4967858300592062,0.7440997045595225,-0.6360071075178371
9,1,13,-0.5000428721335606,-1.350442535864218,-1.628095201866251,4,-0.1745270222170798,-0.2562912704149184,-0.3534113964118596,-0.4846857446060096,0.7472055156699798,-0.6406644670644668
10,1,13,-0.5000428721335606,-1.350442535864218,-1.628095201866251,4,-0.1953896382262903,-0.2729239691907045,-0.3643598242720666,-0.4645189355173492,0.7496771559254234,-0.6444719434821496
11,1,13,-0.5000428721335606,-1.350442535864218,-1.628095201866251,4,-0.2706440745452277,-0.3416242467428643,-0.4044779158685972,-0.4403187646109575,0.7519374058958624,-0.6480074572985695
12,1,13,-0.5000428721335606,-1.350442535864218,-1.628095201866251,4,-0.6491515364266168,-0.6988656900140954,-0.593150973547855,-0.3838516991627094,0.7533033123528174,-0.6502511487589895
13,1,13,-0.5000428721335606,-1.350442535864218,-1.628095201866251,4,-0.9375026934110609,-0.9743899610390732,-0.7229855869164786,-0.3596515282563171,0.7554139630446364,-0.6535146999741464
14,1,13,-0.5000428721335606,-1.350442535864218,-1.628095201866251,4,-0.9375026934110609,-0.9722204785900576,-0.7228917055903015,-0.3475514428031212,0.7579376378317725,-0.6572541857415134
15,1,13,-0.5000428721335606,-1.350442535864218,-1.628095201866251,4,-0.93601250655326,-0.9678815136920264,-0.7221109760489546,-0.3314179955321934,0.7588319813452564,-0.6592939052509862
16,1,13,-0.5000428721335606,-1.350442535864218,-1.628095201866251,4,-0.9188753576885516,-0.9447403675691936,-0.7143898972320939,-0.2951177391726044,0.7608613280813045,-0.6625914517913006
17,1,13,-0.5000428721335606,-1.350442535864218,-1.628095201866251,4,-0.9181302642596512,-0.9375087594058084,-0.7138068436758369,-0.2588174828130161,0.7635443586217526,-0.6666029001599307
18,1,13,-0.5000428721335606,-1.350442535864218,-1.628095201866251,4,-0.9129146102573484,-0.9223223822626996,-0.7111150255689288,-0.2023504173647674,0.7666404132575172,-0.6711242784059289
19,1,13,-0.5000428721335606,-1.350442535864218,-1.628095201866251,4,-0.9181302642596512,-0.9252150255280536,-0.7133055005122356,-0.1902503319115716,0.7697462243679764,-0.6757816379525585
20,1,13,-0.5000428721335606,-1.350442535864218,-1.628095201866251,4,-0.9151498905440496,-0.9187065781810068,-0.7118345056712637,-0.1700835228229118,0.7728292703708185,-0.6805069881495043
21,1,13,-0.5000428721335606,-1.350442535864218,-1.628095201866251,4,-0.921855731404153,-0.925938186344392,-0.7148132198578884,-0.1741168846406438,0.7765529915451373,-0.6859122448496073
22,1,13,-0.5000428721335606,-1.350442535864218,-1.628095201866251,4,-0.9106793299706474,-0.9150907740993142,-0.7099287925010954,-0.1741168846406438,0.7799872706369105,-0.6909775482981317
23,1,13,-0.5000428721335606,-1.350442535864218,-1.628095201866251,4,-0.9233459182619536,-0.9360624377731316,-0.7158504639142912,-0.2225172264534286,0.7834052889375307,-0.6959748610963403
0,1,14,-0.0003420265883267,-1.350442535864218,-1.628095201866251,4,-0.9509143751312676,-0.9743899610390732,-0.728296047416506,-0.2870510155371405,0.7862119014907504,-0.7001222907656021
1,1,14,-0.0003420265883267,-1.350442535864218,-1.628095201866251,4,-0.9583653094202712,-0.9874068557331668,-0.7317497033941215,-0.3193179100789968,0.7885014208852668,-0.703589813931706
2,1,14,-0.0003420265883267,-1.350442535864218,-1.628095201866251,4,-0.7616606441905729,-0.8066166516485356,-0.6453052106022767,-0.3757849755272455,0.7903031165451553,-0.7063434352694943
3,1,14,-0.0003420265883267,-1.350442535864218,-1.628095201866251,4,-0.39507467717159,-0.4631152638877366,-0.4694255992679472,-0.4443521264286901,0.7916332492615717,-0.7084171501041253
4,1,14,-0.0003420265883267,-1.350442535864218,-1.628095201866251,4,-0.2989576248434418,-0.3734433226617594,-0.4199097914454039,-0.4645189355173506,0.7912852683308704,-0.7082811688034938
5,1,14,-0.0003420265883267,-1.350442535864218,-1.628095201866251,4,-0.1909190776528879,-0.2642460393946424,-0.3614821913793085,-0.4403187646109589,0.7895746331014464,-0.7064114259198102
6,1,14,-0.0003420265883267,-1.350442535864218,-1.628095201866251,4,-0.1886837973661869,-0.2743702908233815,-0.3613676828539508,-0.5088859155124014,0.7890607921009718,-0.7059354913675999
7,1,14,-0.0003420265883267,-1.350442535864218,-1.628095201866251,4,-0.0769197830311311,-0.1586645602092178,-0.298207242400167,-0.4685522973350818,0.787333896080393,-0.7038277812078113
8,1,14,-0.0003420265883267,-1.350442535864218,-1.628095201866251,4,-0.1387625376298619,-0.2230258728633465,-0.3335498583257145,-0.492752468241475,0.7865371173138357,-0.7028419167782326
9,1,14,-0.0003420265883267,-1.350442535864218,-1.628095201866251,4,-0.0836256238912345,-0.1622803642909104,-0.3016934292138858,-0.452418850064154,0.7832882112412203,-0.6986944871089712
10,1,14,-0.0003420265883267,-1.350442535864218,-1.628095201866251,4,-0.0560571670219206,-0.1246760018413069,-0.2845782805718693,-0.3919184227981726,0.7782311051922542,-0.692337361304447
11,1,14,-0.0003420265883267,-1.350442535864218,-1.628095201866251,4,-0.2259384688112056,-0.2953419544971989,-0.3799584211946381,-0.4241853173400297,0.7766017739186002,-0.6902976417949742
12,1,14,-0.0003420265883267,-1.350442535864218,-1.628095201866251,4,-0.6029557438347938,-0.6511370761357528,-0.5708438243599007,-0.367718251891781,0.7749204081132527,-0.6881899316351857
13,1,14,-0.0003420265883267,-1.350442535864218,-1.628095201866251,4,-0.9009931153949426,-0.9353392769567928,-0.70685261709623,-0.3394847191676566,0.7735219800739888,-0.6865241607024493
14,1,14,-0.0003420265883267,-1.350442535864218,-1.628095201866251,4,-0.889816713961437,-0.923045543079038,-0.701860886245172,-0.3314179955321927,0.7717593103128704,-0.6843484598923448
15,1,14,-0.0003420265883267,-1.350442535864218,-1.628095201866251,4,-0.8749148453834296,-0.9035202010378978,-0.695096154132162,-0.3031844628080683,0.7695153211335862,-0.6815608432293987
16,1,14,-0.0003420265883267,-1.350442535864218,-1.628095201866251,4,-0.8831108731013336,-0.9121981308339602,-0.6987644341190469,-0.307217824625801,0.7683575528034042,-0.6799290676218203
17,1,14,-0.0003420265883267,-1.350442535864218,-1.628095201866251,4,-0.8704442848100273,-0.8905033063438044,-0.6927697171375656,-0.2547841209952842,0.7667184650550584,-0.6777533668117159
18,1,14,-0.0003420265883267,-1.350442535864218,-1.628095201866251,4,-0.8384052673673114,-0.8406052100164463,-0.678330096209689,-0.1499167137342513,0.7643736589706187,-0.6743538342959277
19,1,14,-0.0003420265883267,-1.350442535864218,-1.628095201866251,4,-0.8287190527916064,-0.8261419936896757,-0.6737169071037327,-0.121683181010127,0.7614272036134716,-0.670274395276982
20,1,14,-0.0003420265883267,-1.350442535864218,-1.628095201866251,4,-0.8257386790760051,-0.819633546342629,-0.6722250927099437,-0.1015163719214665,0.7585067655221712,-0.6661949562580359
21,1,14,-0.0003420265883267,-1.350442535864218,-1.628095201866251,4,-0.8220132119315031,-0.8124019381792438,-0.6703564447540967,-0.0813495628328067,0.7550854950633213,-0.66163958268688
22,1,14,-0.0003420265883267,-1.350442535864218,-1.628095201866251,4,-0.831699426507208,-0.8239725112406602,-0.6748086703748526,-0.0934496482860026,0.752412220997566,-0.6580360782201445
23,1,14,-0.0003420265883267,-1.350442535864218,-1.628095201866251,4,-0.8503267622297173,-0.8507294614451855,-0.6836077399870545,-0.1418499900987867,0.7499535893750457,-0.6547045363546723
0,1,15,0.4993588189569071,-1.350442535864218,-1.628095201866251,4,-0.9002480219660423,-0.9100286483849443,-0.7061926455894487,-0.2023504173647674,0.7482169368797741,-0.6523928542439361
1,1,15,0.4993588189569071,-1.350442535864218,-1.628095201866251,4,-0.943463440842264,-0.967158352875688,-0.7256579588880163,-0.2870510155371405,0.7479762771706913,-0.6517129477407785
2,1,15,0.4993588189569071,-1.350442535864218,-1.628095201866251,4,-0.7415431216102629,-0.7820291838930258,-0.6365337533958649,-0.3475514428031212,0.7475534966006803,-0.6507950739615159
3,1,15,0.4993588189569071,-1.350442535864218,-1.628095201866251,4,-0.3548396320109697,-0.4190024540910864,-0.4493712582800135,-0.4161185937045658,0.7464607714351169,-0.6489593264029899
4,1,15,0.4993588189569071,-1.350442535864218,-1.628095201866251,4,-0.3034281854168442,-0.3763359659271135,-0.4233087225163847,-0.4564522118818853,0.7469583516444367,-0.6491632983539374
5,1,15,0.4993588189569071,-1.350442535864218,-1.628095201866251,4,-0.2505265519649177,-0.3249915479670784,-0.395312756301393,-0.4564522118818867,0.7494039746340326,-0.6518829243665679
6,1,15,0.4993588189569071,-1.350442535864218,-1.628095201866251,4,-0.1976249185129912,-0.2816018989867669,-0.3672581774279149,-0.5008191918769389,0.7500023717485087,-0.6522908682684625
7,1,15,0.4993588189569071,-1.350442535864218,-1.628095201866251,4,-0.1611153404968731,-0.244720697353502,-0.3471279273766373,-0.4927524682414735,0.7532642864540474,-0.6561323400113032
8,1,15,0.4993588189569071,-1.350442535864218,-1.628095201866251,4,-0.1491938456344672,-0.2302574810267316,-0.3403140346782374,-0.4766190209705457,0.7538854486761387,-0.6566082745635133
9,1,15,0.4993588189569071,-1.350442535864218,-1.628095201866251,4,-0.17527211564598,-0.2562912704149184,-0.3547646460075409,-0.4806523827882784,0.7574368054642231,-0.6607896995579329
10,1,15,0.4993588189569071,-1.350442535864218,-1.628095201866251,4,-0.1640957142124745,-0.2353196067411013,-0.3475057110901463,-0.4241853173400297,0.7615605421009359,-0.6657190217058258
11,1,15,0.4993588189569071,-1.350442535864218,-1.628095201866251,4,-0.1886837973661869,-0.2497828230678717,-0.3598705330294429,-0.3717516137095122,0.7603995216125242,-0.6640192554479316
12,1,15,0.4993588189569071,-1.350442535864218,-1.628095201866251,4,-0.5329169615181587,-0.5643577781751299,-0.5363456504521955,-0.2628508446307488,0.7578628381924638,-0.6608236948830909
13,1,15,0.4993588189569071,-1.350442535864218,-1.628095201866251,4,-0.8905618073903373,-0.9071360051195904,-0.7020236618460758,-0.2386506737243564,0.7573359885590667,-0.6603477603308804
14,1,15,0.4993588189569071,-1.350442535864218,-1.628095201866251,4,-0.9233459182619536,-0.950525654099902,-0.7168628744038258,-0.303184462808069,0.7587083993324839,-0.6618775499629853
15,1,15,0.4993588189569071,-1.350442535864218,-1.628095201866251,4,-0.9546398422757691,-0.9939153030802134,-0.7308839570813258,-0.3757849755272455,0.7621459305824878,-0.6655150497548784
16,1,15,0.4993588189569071,-1.350442535864218,-1.628095201866251,4,-0.9769926451427804,-1.0206722532847388,-0.7406266236861162,-0.4040185082513699,0.7661655981558145,-0.6697984607247716
17,1,15,0.4993588189569071,-1.350442535864218,-1.628095201866251,4,-0.9747573648560794,-1.015610127570369,-0.7395579460503762,-0.3878850609804414,0.7707121153625375,-0.6745578062468748
18,1,15,0.4993588189569071,-1.350442535864218,-1.628095201866251,4,-0.9531496554179686,-0.9801752475697816,-0.7294606324778484,-0.307217824625801,0.775053746600717,-0.6797930863211887
19,1,15,0.4993588189569071,-1.350442535864218,-1.628095201866251,4,-0.87565993881233,-0.878932733282388,-0.6944677543909034,-0.1620167991874472,0.776484696222289,-0.6819347918061353
20,1,15,0.4993588189569071,-1.350442535864218,-1.628095201866251,4,-0.8659737242366251,-0.8659158385882946,-0.6900093309580345,-0.1418499900987874,0.7776814904512411,-0.683770539364661
21,1,15,0.4993588189569071,-1.350442535864218,-1.628095201866251,4,-0.8726795650967284,-0.8738706075680183,-0.6930529120089538,-0.1499167137342513,0.7793888735224354,-0.6860822214753969
22,1,15,0.4993588189569071,-1.350442535864218,-1.628095201866251,4,-0.869699191381127,-0.8702548034863258,-0.6916936659804102,-0.1458833519165194,0.7805921720678487,-0.6878159830584487
23,1,15,0.4993588189569071,-1.350442535864218,-1.628095201866251,4,-0.8831108731013336,-0.8905033063438044,-0.697962512742605,-0.1862169700938396,0.7815483065877171,-0.6893117773653956
0,1,16,0.9990596645021408,-1.350442535864218,-1.628095201866251,4,-0.9181302642596512,-0.9353392769567928,-0.7138466999037509,-0.2467173973598196,0.7820231216894207,-0.6901276651691848
1,1,16,0.9990596645021408,-1.350442535864218,-1.628095201866251,4,-0.943463440842264,-0.970050996141042,-0.7252733815204166,-0.3031844628080683,0.7817271752904137,-0.6901276651691848
2,1,16,0.9990596645021408,-1.350442535864218,-1.628095201866251,4,-0.7549548033304696,-0.7993850434851504,-0.6422802148522962,-0.3717516137095136,0.7819483220501111,-0.6907395810220265
3,1,16,0.9990596645021408,-1.350442535864218,-1.628095201866251,4,-0.3689964071600768,-0.4356351528668725,-0.4559899001098491,-0.4322520409754936,0.7821662166515778,-0.6913854922000264
4,1,16,0.9990596645021408,-1.350442535864218,-1.628095201866251,4,-0.3101340262769476,-0.3842907349068374,-0.4259370177239979,-0.4645189355173506,0.7820849126958069,-0.6916914501264475
5,1,16,0.9990596645021408,-1.350442535864218,-1.628095201866251,4,-0.2758597285475304,-0.3531948198042807,-0.4080659451091309,-0.4766190209705457,0.7826768054938209,-0.6928472911818153
6,1,16,0.9990596645021408,-1.350442535864218,-1.628095201866251,4,-0.2274286556690063,-0.3170367789873545,-0.3830000144724599,-0.5371194482365257,0.7835353752667644,-0.6942071041881305
7,1,16,0.9990596645021408,-1.350442535864218,-1.628095201866251,4,-0.1834681433638843,-0.2722008083743661,-0.3588503077170375,-0.5250193627833306,0.7841077551153928,-0.6952269639428671
8,1,16,0.9990596645021408,-1.350442535864218,-1.628095201866251,4,-0.2028405725152939,-0.2902798287828292,-0.3694203625876618,-0.5209860009655993,0.7857761122878179,-0.6976746273542346
9,1,16,0.9990596645021408,-1.350442535864218,-1.628095201866251,4,-0.2020954790863936,-0.2873871855174749,-0.36876296019046,-0.5088859155124014,0.786462317674526,-0.6988984590599182
10,1,16,0.9990596645021408,-1.350442535864218,-1.628095201866251,4,-0.2222130016667036,-0.304019884293261,-0.379320401271967,-0.4927524682414735,0.7883940996636483,-0.701550094422233
11,1,16,0.9990596645021408,-1.350442535864218,-1.628095201866251,4,-0.2766048219764309,-0.3510253373552653,-0.4078380199586164,-0.4604855736996179,0.7914413719259509,-0.7055615427908631
12,1,16,0.9990596645021408,-1.350442535864218,-1.628095201866251,4,-0.6379751349931112,-0.6923572426670487,-0.5880582692240351,-0.4080518700691019,0.795386239859968,-0.7103548836381244
13,1,16,0.9990596645021408,-1.350442535864218,-1.628095201866251,4,-0.9494241882734668,-0.9910226598148592,-0.7282442403576511,-0.3878850609804414,0.7977960891090253,-0.7130405143255971
14,1,16,0.9990596645021408,-1.350442535864218,-1.628095201866251,4,-0.9389928802688616,-0.9794520867534428,-0.7237011052892737,-0.3798183373449775,0.7983619646411926,-0.7137544161539126
15,1,16,0.9990596645021408,-1.350442535864218,-1.628095201866251,4,-0.9181302642596512,-0.950525654099902,-0.7142976458359721,-0.3314179955321927,0.7965375038736879,-0.7120886452211762
16,1,16,0.9990596645021408,-1.350442535864218,-1.628095201866251,4,-0.9203655445463522,-0.950525654099902,-0.7151877346904683,-0.3193179100789968,0.7938349603838551,-0.7095050005091773
17,1,16,0.9990596645021408,-1.350442535864218,-1.628095201866251,4,-0.924091011690854,-0.9469098500182092,-0.7164884604736705,-0.2789842919016766,0.7911877035839455,-0.7071933183984416
18,1,16,0.9990596645021408,-1.350442535864218,-1.628095201866251,4,-0.9531496554179686,-0.9606499055286412,-0.7288682887407901,-0.1983170555470362,0.7907258971151654,-0.7071933183984416
19,1,16,0.9990596645021408,-1.350442535864218,-1.628095201866251,4,-0.9687966174248764,-0.9772826043044271,-0.7356857985687697,-0.2063837791824993,0.794251236637403,-0.7114427340431768
20,1,16,0.9990596645021408,-1.350442535864218,-1.628095201866251,4,-0.9613456831358728,-0.965712031243011,-0.7322923785221591,-0.1821836082761083,0.7978090977419487,-0.7157941356633855
21,1,16,0.9990596645021408,-1.350442535864218,-1.628095201866251,4,-0.9620907765647732,-0.9664351920593496,-0.7326067390611268,-0.1821836082761077,0.8011197948209494,-0.7198735746823313
22,1,16,0.9990596645021408,-1.350442535864218,-1.628095201866251,4,-0.9635809634225738,-0.9686046745083652,-0.7333010325438261,-0.1862169700938396,0.8046451343431872,-0.7241569856522243
23,1,16,0.9990596645021408,-1.350442535864218,-1.628095201866251,4,-0.9784828320005812,-0.9902994989985208,-0.7399684854672847,-0.2265505882711605,0.8082127519224256,-0.7285083872724333
0,1,17,1.4987605100473749,-1.350442535864218,-1.628095201866251,4,-1.0127571297299984,-1.0344123087951709,-0.7549826497541633,-0.2870510155371405,0.8117543522358173,-0.7328257935674842
1,1,17,1.4987605100473749,-1.350442535864218,-1.628095201866251,4,-1.017972783732301,-1.04453656022391,-0.7573593107404963,-0.3152845482612649,0.81445689572565,-0.7362253260832723
2,1,17,1.4987605100473749,-1.350442535864218,-1.628095201866251,4,-0.8227583053604035,-0.8659158385882946,-0.6732298278378004,-0.3757849755272455,0.8168960143987857,-0.7393189006726395
3,1,17,1.4987605100473749,-1.350442535864218,-1.628095201866251,4,-0.4278587880432062,-0.4927648573576161,-0.4864523485978821,-0.432252040975495,0.818987152141219,-0.7420045313601121
4,1,17,1.4987605100473749,-1.350442535864218,-1.628095201866251,4,-0.3742120611623795,-0.4479288867446275,-0.459845499952335,-0.4725856591528145,0.8213156974345055,-0.7449281293236901
5,1,17,1.4987605100473749,-1.350442535864218,-1.628095201866251,4,-0.3242908014260545,-0.4002002728662849,-0.4341011598753292,-0.4766190209705472,0.8230881236703166,-0.7471378254589526
6,1,17,1.4987605100473749,-1.350442535864218,-1.628095201866251,4,-0.2564872993961206,-0.3445168900082186,-0.3990424347423021,-0.533086086418796,0.8241906053105736,-0.7484636431401099
7,1,17,1.4987605100473749,-1.350442535864218,-1.628095201866251,4,-0.2080562265175965,-0.2953419544971989,-0.3727581445371914,-0.5209860009655993,0.8251532441469033,-0.7495854888703198
8,1,17,1.4987605100473749,-1.350442535864218,-1.628095201866251,4,-0.2162522542355005,-0.3018504018442456,-0.3770814712490117,-0.5129192773301354,0.8257126153626092,-0.7501974047231617
