Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2022-01-04 03:00:00,India,North Eastern India,IN-NE,335.32,417.24,29.69,29.69,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-04 04:00:00,India,North Eastern India,IN-NE,332.73,414.37,30.23,30.23,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-04 05:00:00,India,North Eastern India,IN-NE,331.59,413.1,30.47,30.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-04 06:00:00,India,North Eastern India,IN-NE,331.44,412.94,30.5,30.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-04 07:00:00,India,North Eastern India,IN-NE,332.05,413.61,30.37,30.37,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-04 08:00:00,India,North Eastern India,IN-NE,333.65,415.39,30.04,30.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-04 09:00:00,India,North Eastern India,IN-NE,337.36,419.51,29.26,29.26,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-04 10:00:00,India,North Eastern India,IN-NE,344.7,427.66,27.72,27.72,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-04 11:00:00,India,North Eastern India,IN-NE,368.72,454.32,22.68,22.68,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-04 12:00:00,India,North Eastern India,IN-NE,370.38,456.17,22.34,22.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-04 13:00:00,India,North Eastern India,IN-NE,370.38,456.17,22.34,22.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-04 14:00:00,India,North Eastern India,IN-NE,370.38,456.17,22.34,22.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-04 15:00:00,India,North Eastern India,IN-NE,370.38,456.17,22.34,22.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-04 16:00:00,India,North Eastern India,IN-NE,370.38,456.17,22.34,22.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-04 17:00:00,India,North Eastern India,IN-NE,370.38,456.17,22.34,22.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-04 18:00:00,India,North Eastern India,IN-NE,377.84,465.46,20.39,20.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-04 19:00:00,India,North Eastern India,IN-NE,377.84,465.46,20.39,20.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-04 20:00:00,India,North Eastern India,IN-NE,377.84,465.46,20.39,20.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-04 21:00:00,India,North Eastern India,IN-NE,377.84,465.46,20.39,20.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-04 22:00:00,India,North Eastern India,IN-NE,377.84,465.46,20.39,20.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-04 23:00:00,India,North Eastern India,IN-NE,377.84,465.46,20.39,20.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-05 00:00:00,India,North Eastern India,IN-NE,377.84,465.46,20.39,20.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-05 01:00:00,India,North Eastern India,IN-NE,373.72,460.87,21.25,21.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-05 02:00:00,India,North Eastern India,IN-NE,349.56,433.98,26.35,26.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-05 03:00:00,India,North Eastern India,IN-NE,341.84,425.39,27.97,27.97,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-05 04:00:00,India,North Eastern India,IN-NE,339.18,422.43,28.53,28.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-05 05:00:00,India,North Eastern India,IN-NE,338.0,421.13,28.78,28.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-05 06:00:00,India,North Eastern India,IN-NE,337.85,420.95,28.81,28.81,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-05 07:00:00,India,North Eastern India,IN-NE,338.46,421.64,28.68,28.68,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-05 08:00:00,India,North Eastern India,IN-NE,340.09,423.45,28.34,28.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-05 09:00:00,India,North Eastern India,IN-NE,343.87,427.66,27.54,27.54,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-05 10:00:00,India,North Eastern India,IN-NE,351.32,435.94,25.98,25.98,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-05 11:00:00,India,North Eastern India,IN-NE,375.8,463.19,20.82,20.82,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-05 12:00:00,India,North Eastern India,IN-NE,377.84,465.46,20.39,20.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-05 13:00:00,India,North Eastern India,IN-NE,377.84,465.46,20.39,20.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-05 14:00:00,India,North Eastern India,IN-NE,377.84,465.46,20.39,20.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-05 15:00:00,India,North Eastern India,IN-NE,377.84,465.46,20.39,20.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-05 16:00:00,India,North Eastern India,IN-NE,377.84,465.46,20.39,20.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-05 17:00:00,India,North Eastern India,IN-NE,377.84,465.46,20.39,20.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-05 18:00:00,India,North Eastern India,IN-NE,374.28,460.9,21.4,21.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-05 19:00:00,India,North Eastern India,IN-NE,374.28,460.9,21.4,21.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-05 20:00:00,India,North Eastern India,IN-NE,374.28,460.9,21.4,21.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-05 21:00:00,India,North Eastern India,IN-NE,374.28,460.9,21.4,21.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-05 22:00:00,India,North Eastern India,IN-NE,374.28,460.9,21.4,21.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-05 23:00:00,India,North Eastern India,IN-NE,374.28,460.9,21.4,21.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-06 00:00:00,India,North Eastern India,IN-NE,374.28,460.9,21.4,21.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-06 01:00:00,India,North Eastern India,IN-NE,370.36,456.54,22.22,22.22,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-06 02:00:00,India,North Eastern India,IN-NE,346.67,430.23,27.19,27.19,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-06 03:00:00,India,North Eastern India,IN-NE,339.11,421.82,28.78,28.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-06 04:00:00,India,North Eastern India,IN-NE,336.51,418.93,29.33,29.33,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-06 05:00:00,India,North Eastern India,IN-NE,335.35,417.65,29.57,29.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-06 06:00:00,India,North Eastern India,IN-NE,335.2,417.47,29.6,29.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-06 07:00:00,India,North Eastern India,IN-NE,335.79,418.13,29.48,29.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-06 08:00:00,India,North Eastern India,IN-NE,337.38,419.89,29.15,29.15,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-06 09:00:00,India,North Eastern India,IN-NE,341.05,423.97,28.38,28.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-06 10:00:00,India,North Eastern India,IN-NE,348.23,431.96,26.87,26.87,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-06 11:00:00,India,North Eastern India,IN-NE,371.94,458.3,21.89,21.89,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-06 12:00:00,India,North Eastern India,IN-NE,374.28,460.9,21.4,21.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-06 13:00:00,India,North Eastern India,IN-NE,374.28,460.9,21.4,21.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-06 14:00:00,India,North Eastern India,IN-NE,374.28,460.9,21.4,21.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-06 15:00:00,India,North Eastern India,IN-NE,374.28,460.9,21.4,21.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-06 16:00:00,India,North Eastern India,IN-NE,374.28,460.9,21.4,21.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-06 17:00:00,India,North Eastern India,IN-NE,374.28,460.9,21.4,21.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-06 18:00:00,India,North Eastern India,IN-NE,375.83,462.51,21.2,21.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-06 19:00:00,India,North Eastern India,IN-NE,375.83,462.51,21.2,21.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-06 20:00:00,India,North Eastern India,IN-NE,375.83,462.51,21.2,21.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-06 21:00:00,India,North Eastern India,IN-NE,375.83,462.51,21.2,21.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-06 22:00:00,India,North Eastern India,IN-NE,375.83,462.51,21.2,21.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-06 23:00:00,India,North Eastern India,IN-NE,375.83,462.51,21.2,21.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-07 00:00:00,India,North Eastern India,IN-NE,375.83,462.51,21.2,21.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-07 01:00:00,India,North Eastern India,IN-NE,371.88,458.13,22.02,22.02,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-07 02:00:00,India,North Eastern India,IN-NE,347.54,431.09,27.13,27.13,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-07 03:00:00,India,North Eastern India,IN-NE,339.79,422.48,28.75,28.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-07 04:00:00,India,North Eastern India,IN-NE,337.12,419.51,29.31,29.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-07 05:00:00,India,North Eastern India,IN-NE,335.94,418.2,29.56,29.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-07 06:00:00,India,North Eastern India,IN-NE,335.78,418.02,29.6,29.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-07 07:00:00,India,North Eastern India,IN-NE,336.38,418.69,29.47,29.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-07 08:00:00,India,North Eastern India,IN-NE,337.98,420.47,29.13,29.13,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-07 09:00:00,India,North Eastern India,IN-NE,341.71,424.62,28.35,28.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-07 10:00:00,India,North Eastern India,IN-NE,348.98,432.69,26.83,26.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-07 11:00:00,India,North Eastern India,IN-NE,373.04,459.42,21.78,21.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-07 12:00:00,India,North Eastern India,IN-NE,375.83,462.51,21.2,21.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-07 13:00:00,India,North Eastern India,IN-NE,375.83,462.51,21.2,21.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-07 14:00:00,India,North Eastern India,IN-NE,375.83,462.51,21.2,21.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-07 15:00:00,India,North Eastern India,IN-NE,375.83,462.51,21.2,21.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-07 16:00:00,India,North Eastern India,IN-NE,375.83,462.51,21.2,21.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-07 17:00:00,India,North Eastern India,IN-NE,375.83,462.51,21.2,21.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-07 18:00:00,India,North Eastern India,IN-NE,361.42,450.03,21.39,21.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-07 19:00:00,India,North Eastern India,IN-NE,361.42,450.03,21.39,21.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-07 20:00:00,India,North Eastern India,IN-NE,361.42,450.03,21.39,21.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-07 21:00:00,India,North Eastern India,IN-NE,361.42,450.03,21.39,21.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-07 22:00:00,India,North Eastern India,IN-NE,361.42,450.03,21.39,21.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-07 23:00:00,India,North Eastern India,IN-NE,361.42,450.03,21.39,21.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-08 00:00:00,India,North Eastern India,IN-NE,361.42,450.03,21.39,21.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-08 01:00:00,India,North Eastern India,IN-NE,357.59,445.74,22.22,22.22,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-08 02:00:00,India,North Eastern India,IN-NE,333.52,418.77,27.46,27.46,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-08 03:00:00,India,North Eastern India,IN-NE,325.88,410.2,29.12,29.12,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-08 04:00:00,India,North Eastern India,IN-NE,323.25,407.26,29.69,29.69,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-08 05:00:00,India,North Eastern India,IN-NE,322.09,405.96,29.94,29.94,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
