Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2023-01-01 21:00:00,India,Eastern India,IN-EA,731.21,787.85,3.63,3.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 22:00:00,India,Eastern India,IN-EA,731.05,787.7,3.65,3.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 23:00:00,India,Eastern India,IN-EA,730.43,787.11,3.72,3.54,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 00:00:00,India,Eastern India,IN-EA,730.27,786.98,3.74,3.54,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 01:00:00,India,Eastern India,IN-EA,730.21,786.95,3.75,3.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 02:00:00,India,Eastern India,IN-EA,727.21,783.89,4.14,3.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 03:00:00,India,Eastern India,IN-EA,725.67,782.31,4.35,4.23,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 04:00:00,India,Eastern India,IN-EA,725.1,781.73,4.42,4.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 05:00:00,India,Eastern India,IN-EA,725.05,781.67,4.43,4.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 06:00:00,India,Eastern India,IN-EA,725.04,781.63,4.43,4.37,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 07:00:00,India,Eastern India,IN-EA,725.11,781.68,4.43,4.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 08:00:00,India,Eastern India,IN-EA,725.25,781.82,4.41,4.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 09:00:00,India,Eastern India,IN-EA,725.87,782.43,4.33,4.29,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 10:00:00,India,Eastern India,IN-EA,725.95,782.55,4.32,4.22,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 11:00:00,India,Eastern India,IN-EA,727.85,784.48,4.07,3.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 12:00:00,India,Eastern India,IN-EA,730.42,787.11,3.72,3.62,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 13:00:00,India,Eastern India,IN-EA,731.04,787.69,3.65,3.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 14:00:00,India,Eastern India,IN-EA,731.07,787.71,3.65,3.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 15:00:00,India,Eastern India,IN-EA,731.21,787.83,3.63,3.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 16:00:00,India,Eastern India,IN-EA,730.79,787.44,3.68,3.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 17:00:00,India,Eastern India,IN-EA,730.7,787.35,3.69,3.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 18:00:00,India,Eastern India,IN-EA,731.85,790.78,3.63,3.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 19:00:00,India,Eastern India,IN-EA,732.05,790.99,3.61,3.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 20:00:00,India,Eastern India,IN-EA,732.06,791.01,3.61,3.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 21:00:00,India,Eastern India,IN-EA,732.04,790.99,3.61,3.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 22:00:00,India,Eastern India,IN-EA,731.9,790.85,3.62,3.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 23:00:00,India,Eastern India,IN-EA,731.54,790.47,3.67,3.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 00:00:00,India,Eastern India,IN-EA,731.63,790.59,3.65,3.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 01:00:00,India,Eastern India,IN-EA,731.41,790.36,3.68,3.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 02:00:00,India,Eastern India,IN-EA,727.72,786.6,4.15,4.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 03:00:00,India,Eastern India,IN-EA,726.22,785.08,4.36,4.23,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 04:00:00,India,Eastern India,IN-EA,725.93,784.78,4.4,4.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 05:00:00,India,Eastern India,IN-EA,726.07,784.92,4.39,4.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 06:00:00,India,Eastern India,IN-EA,725.83,784.67,4.42,4.37,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 07:00:00,India,Eastern India,IN-EA,725.96,784.8,4.41,4.37,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 08:00:00,India,Eastern India,IN-EA,725.77,784.61,4.43,4.37,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 09:00:00,India,Eastern India,IN-EA,726.39,785.24,4.35,4.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 10:00:00,India,Eastern India,IN-EA,726.47,785.31,4.34,4.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 11:00:00,India,Eastern India,IN-EA,728.58,787.45,4.06,3.98,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 12:00:00,India,Eastern India,IN-EA,731.49,790.44,3.67,3.61,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 13:00:00,India,Eastern India,IN-EA,731.96,790.91,3.62,3.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 14:00:00,India,Eastern India,IN-EA,732.36,791.31,3.58,3.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 15:00:00,India,Eastern India,IN-EA,732.41,791.36,3.57,3.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 16:00:00,India,Eastern India,IN-EA,732.17,791.12,3.6,3.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 17:00:00,India,Eastern India,IN-EA,732.15,791.09,3.6,3.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 18:00:00,India,Eastern India,IN-EA,733.36,792.35,3.45,3.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 19:00:00,India,Eastern India,IN-EA,733.39,792.39,3.44,3.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 20:00:00,India,Eastern India,IN-EA,733.35,792.35,3.44,3.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 21:00:00,India,Eastern India,IN-EA,733.37,792.38,3.44,3.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 22:00:00,India,Eastern India,IN-EA,733.3,792.31,3.45,3.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 23:00:00,India,Eastern India,IN-EA,732.48,791.45,3.55,3.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 00:00:00,India,Eastern India,IN-EA,732.18,791.16,3.58,3.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 01:00:00,India,Eastern India,IN-EA,731.95,790.93,3.6,3.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 02:00:00,India,Eastern India,IN-EA,728.42,787.34,4.07,3.94,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 03:00:00,India,Eastern India,IN-EA,727.12,786.03,4.24,4.16,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 04:00:00,India,Eastern India,IN-EA,726.7,785.59,4.3,4.23,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 05:00:00,India,Eastern India,IN-EA,726.63,785.52,4.31,4.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 06:00:00,India,Eastern India,IN-EA,726.61,785.49,4.32,4.28,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 07:00:00,India,Eastern India,IN-EA,726.59,785.47,4.32,4.28,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 08:00:00,India,Eastern India,IN-EA,726.04,784.91,4.39,4.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 09:00:00,India,Eastern India,IN-EA,725.89,784.72,4.41,4.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 10:00:00,India,Eastern India,IN-EA,726.17,785.01,4.37,4.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 11:00:00,India,Eastern India,IN-EA,729.01,787.91,4.0,3.91,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 12:00:00,India,Eastern India,IN-EA,731.65,790.61,3.65,3.54,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 13:00:00,India,Eastern India,IN-EA,732.33,791.3,3.57,3.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 14:00:00,India,Eastern India,IN-EA,732.81,791.79,3.51,3.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 15:00:00,India,Eastern India,IN-EA,733.08,792.06,3.48,3.46,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 16:00:00,India,Eastern India,IN-EA,732.92,791.91,3.5,3.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 17:00:00,India,Eastern India,IN-EA,733.01,791.99,3.49,3.46,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 18:00:00,India,Eastern India,IN-EA,730.08,788.92,3.88,3.85,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 19:00:00,India,Eastern India,IN-EA,730.21,789.07,3.86,3.86,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 20:00:00,India,Eastern India,IN-EA,730.22,789.08,3.86,3.86,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 21:00:00,India,Eastern India,IN-EA,730.22,789.08,3.86,3.86,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 22:00:00,India,Eastern India,IN-EA,730.2,789.07,3.86,3.86,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 23:00:00,India,Eastern India,IN-EA,729.6,788.44,3.93,3.84,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 00:00:00,India,Eastern India,IN-EA,729.27,788.11,3.96,3.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 01:00:00,India,Eastern India,IN-EA,729.08,787.91,3.99,3.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 02:00:00,India,Eastern India,IN-EA,725.66,784.43,4.43,4.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 03:00:00,India,Eastern India,IN-EA,724.05,782.8,4.65,4.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 04:00:00,India,Eastern India,IN-EA,723.57,782.31,4.71,4.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 05:00:00,India,Eastern India,IN-EA,723.56,782.3,4.71,4.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 06:00:00,India,Eastern India,IN-EA,723.32,782.05,4.75,4.68,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 07:00:00,India,Eastern India,IN-EA,723.39,782.12,4.74,4.68,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 08:00:00,India,Eastern India,IN-EA,723.28,782.01,4.76,4.67,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 09:00:00,India,Eastern India,IN-EA,723.47,782.18,4.73,4.62,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 10:00:00,India,Eastern India,IN-EA,723.8,782.51,4.68,4.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 11:00:00,India,Eastern India,IN-EA,726.04,784.79,4.39,4.28,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 12:00:00,India,Eastern India,IN-EA,728.9,787.73,4.01,3.91,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 13:00:00,India,Eastern India,IN-EA,729.51,788.34,3.94,3.88,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 14:00:00,India,Eastern India,IN-EA,730.04,788.88,3.88,3.86,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 15:00:00,India,Eastern India,IN-EA,730.2,789.05,3.86,3.86,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 16:00:00,India,Eastern India,IN-EA,729.83,788.67,3.9,3.87,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 17:00:00,India,Eastern India,IN-EA,729.85,788.68,3.9,3.87,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 18:00:00,India,Eastern India,IN-EA,727.26,785.96,4.25,4.21,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 19:00:00,India,Eastern India,IN-EA,727.41,786.13,4.23,4.21,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 20:00:00,India,Eastern India,IN-EA,727.63,786.36,4.2,4.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 21:00:00,India,Eastern India,IN-EA,727.62,786.36,4.2,4.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 22:00:00,India,Eastern India,IN-EA,727.28,786.01,4.24,4.21,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 23:00:00,India,Eastern India,IN-EA,726.8,785.51,4.3,4.22,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 00:00:00,India,Eastern India,IN-EA,726.55,785.27,4.32,4.23,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 01:00:00,India,Eastern India,IN-EA,726.38,785.1,4.34,4.22,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 02:00:00,India,Eastern India,IN-EA,722.92,781.57,4.79,4.68,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 03:00:00,India,Eastern India,IN-EA,721.04,779.67,5.04,4.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 04:00:00,India,Eastern India,IN-EA,720.66,779.27,5.1,5.02,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 05:00:00,India,Eastern India,IN-EA,720.86,779.48,5.08,5.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 06:00:00,India,Eastern India,IN-EA,721.19,779.81,5.04,5.02,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 07:00:00,India,Eastern India,IN-EA,721.33,779.96,5.02,5.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 08:00:00,India,Eastern India,IN-EA,721.01,779.63,5.06,5.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 09:00:00,India,Eastern India,IN-EA,721.2,779.81,5.04,4.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 10:00:00,India,Eastern India,IN-EA,721.05,779.64,5.05,4.97,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 11:00:00,India,Eastern India,IN-EA,723.18,781.81,4.77,4.7,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 12:00:00,India,Eastern India,IN-EA,726.24,784.94,4.37,4.29,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 13:00:00,India,Eastern India,IN-EA,727.02,785.73,4.27,4.23,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 14:00:00,India,Eastern India,IN-EA,727.64,786.37,4.2,4.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 15:00:00,India,Eastern India,IN-EA,727.65,786.37,4.2,4.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 16:00:00,India,Eastern India,IN-EA,727.32,786.04,4.24,4.22,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 17:00:00,India,Eastern India,IN-EA,727.07,785.77,4.27,4.23,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 18:00:00,India,Eastern India,IN-EA,727.03,783.54,4.19,4.16,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 19:00:00,India,Eastern India,IN-EA,725.16,781.64,4.42,4.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 20:00:00,India,Eastern India,IN-EA,723.61,780.03,4.62,4.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 21:00:00,India,Eastern India,IN-EA,721.64,778.02,4.87,4.7,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 22:00:00,India,Eastern India,IN-EA,719.68,776.02,5.12,4.88,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 23:00:00,India,Eastern India,IN-EA,718.11,774.41,5.32,5.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 00:00:00,India,Eastern India,IN-EA,716.08,772.36,5.58,5.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 01:00:00,India,Eastern India,IN-EA,714.43,770.68,5.79,5.42,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 02:00:00,India,Eastern India,IN-EA,705.73,761.88,6.92,6.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 03:00:00,India,Eastern India,IN-EA,693.75,749.71,8.51,8.16,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 04:00:00,India,Eastern India,IN-EA,689.78,745.69,9.03,8.69,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 05:00:00,India,Eastern India,IN-EA,686.35,742.19,9.48,9.12,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 06:00:00,India,Eastern India,IN-EA,682.43,738.19,9.99,9.61,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 07:00:00,India,Eastern India,IN-EA,679.25,734.96,10.41,9.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 08:00:00,India,Eastern India,IN-EA,698.4,754.25,7.95,7.62,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 09:00:00,India,Eastern India,IN-EA,676.14,731.78,10.81,10.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 10:00:00,India,Eastern India,IN-EA,675.3,730.91,10.92,10.41,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 11:00:00,India,Eastern India,IN-EA,677.49,733.11,10.63,10.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 12:00:00,India,Eastern India,IN-EA,693.52,749.36,8.48,7.67,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 13:00:00,India,Eastern India,IN-EA,699.54,755.45,7.68,6.84,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 14:00:00,India,Eastern India,IN-EA,699.16,755.05,7.73,6.88,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 15:00:00,India,Eastern India,IN-EA,698.22,754.08,7.86,6.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 16:00:00,India,Eastern India,IN-EA,696.88,752.74,8.02,7.09,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 17:00:00,India,Eastern India,IN-EA,696.15,751.99,8.12,7.15,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 18:00:00,India,Eastern India,IN-EA,689.17,746.3,9.12,8.19,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 19:00:00,India,Eastern India,IN-EA,688.18,745.27,9.25,8.29,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 20:00:00,India,Eastern India,IN-EA,688.32,745.41,9.23,8.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 21:00:00,India,Eastern India,IN-EA,688.55,745.64,9.21,8.21,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 22:00:00,India,Eastern India,IN-EA,688.95,746.05,9.16,8.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 23:00:00,India,Eastern India,IN-EA,690.53,747.7,8.96,8.05,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 00:00:00,India,Eastern India,IN-EA,690.78,748.01,8.92,8.09,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 01:00:00,India,Eastern India,IN-EA,691.83,749.1,8.78,8.01,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 02:00:00,India,Eastern India,IN-EA,682.23,739.41,10.05,9.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 03:00:00,India,Eastern India,IN-EA,668.94,725.95,11.83,11.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 04:00:00,India,Eastern India,IN-EA,669.65,726.71,11.74,11.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 05:00:00,India,Eastern India,IN-EA,671.21,728.32,11.55,11.14,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 06:00:00,India,Eastern India,IN-EA,672.5,729.64,11.39,11.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 07:00:00,India,Eastern India,IN-EA,674.73,731.93,11.1,10.74,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
